filesnames,status,datatype,title,authors,date,licence,identifier,publisher,rightsHolder,rights,collids
6dd08-60.tif,published,http://purl.org/coar/resource_type/c_c513,"Livre d'entrées, MN, 6DD8, page 107",null,1850-1869,CC-BY-NC-SA-4.0,6dd08-60,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
6dd08-61.tif,published,http://purl.org/coar/resource_type/c_c513,"Livre d'entrées, MN, 6DD8, page 109",null,1850-1869,CC-BY-NC-SA-4.0,6dd08-61,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
6dd08-62.tif,published,http://purl.org/coar/resource_type/c_c513,"Livre d'entrées, MN, 6DD8, page 111",null,1850-1869,CC-BY-NC-SA-4.0,6dd08-62,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
6dd08-63.tif,published,http://purl.org/coar/resource_type/c_c513,"Livre d'entrées, MN, 6DD8, page 113",null,1850-1869,CC-BY-NC-SA-4.0,6dd08-63,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
6dd08-64.tif,published,http://purl.org/coar/resource_type/c_c513,"Livre d'entrées, MN, 6DD8, page 115",null,1850-1869,CC-BY-NC-SA-4.0,6dd08-64,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
6dd08-65.tif,published,http://purl.org/coar/resource_type/c_c513,"Livre d'entrées, MN, 6DD8, page 117",null,1850-1869,CC-BY-NC-SA-4.0,6dd08-65,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
6dd08-66.tif,published,http://purl.org/coar/resource_type/c_c513,"Livre d'entrées, MN, 6DD8, page 2",null,1850-1869,CC-BY-NC-SA-4.0,6dd08-66,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
6dd08-67.tif,published,http://purl.org/coar/resource_type/c_c513,"Livre d'entrées, MN, 6DD8, page 4",null,1850-1869,CC-BY-NC-SA-4.0,6dd08-67,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
6dd08-68.tif,published,http://purl.org/coar/resource_type/c_c513,"Livre d'entrées, MN, 6DD8, page 6",null,1850-1869,CC-BY-NC-SA-4.0,6dd08-68,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
6dd08-69.tif,published,http://purl.org/coar/resource_type/c_c513,"Livre d'entrées, MN, 6DD8, page 8",null,1850-1869,CC-BY-NC-SA-4.0,6dd08-69,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
6dd08-70.tif,published,http://purl.org/coar/resource_type/c_c513,"Livre d'entrées, MN, 6DD8, page 10",null,1850-1869,CC-BY-NC-SA-4.0,6dd08-70,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
6dd08-71.tif,published,http://purl.org/coar/resource_type/c_c513,"Livre d'entrées, MN, 6DD8, page 12",null,1850-1869,CC-BY-NC-SA-4.0,6dd08-71,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
6dd08-72.tif,published,http://purl.org/coar/resource_type/c_c513,"Livre d'entrées, MN, 6DD8, page 14",null,1850-1869,CC-BY-NC-SA-4.0,6dd08-72,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
6dd08-73.tif,published,http://purl.org/coar/resource_type/c_c513,"Livre d'entrées, MN, 6DD8, page 16",null,1850-1869,CC-BY-NC-SA-4.0,6dd08-73,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
6dd08-74.tif,published,http://purl.org/coar/resource_type/c_c513,"Livre d'entrées, MN, 6DD8, page 18",null,1850-1869,CC-BY-NC-SA-4.0,6dd08-74,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
6dd08-75.tif,published,http://purl.org/coar/resource_type/c_c513,"Livre d'entrées, MN, 6DD8, page 20",null,1850-1869,CC-BY-NC-SA-4.0,6dd08-75,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
6dd08-76.tif,published,http://purl.org/coar/resource_type/c_c513,"Livre d'entrées, MN, 6DD8, page 22",null,1850-1869,CC-BY-NC-SA-4.0,6dd08-76,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
6dd08-77.tif,published,http://purl.org/coar/resource_type/c_c513,"Livre d'entrées, MN, 6DD8, page 24",null,1850-1869,CC-BY-NC-SA-4.0,6dd08-77,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
6dd08-78.tif,published,http://purl.org/coar/resource_type/c_c513,"Livre d'entrées, MN, 6DD8, page 26",null,1850-1869,CC-BY-NC-SA-4.0,6dd08-78,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
6dd08-79.tif,published,http://purl.org/coar/resource_type/c_c513,"Livre d'entrées, MN, 6DD8, page 28",null,1850-1869,CC-BY-NC-SA-4.0,6dd08-79,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
6dd08-80.tif,published,http://purl.org/coar/resource_type/c_c513,"Livre d'entrées, MN, 6DD8, page 30",null,1850-1869,CC-BY-NC-SA-4.0,6dd08-80,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
6dd08-81.tif,published,http://purl.org/coar/resource_type/c_c513,"Livre d'entrées, MN, 6DD8, page 32",null,1850-1869,CC-BY-NC-SA-4.0,6dd08-81,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
6dd08-82.tif,published,http://purl.org/coar/resource_type/c_c513,"Livre d'entrées, MN, 6DD8, page 34",null,1850-1869,CC-BY-NC-SA-4.0,6dd08-82,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
6dd08-83.tif,published,http://purl.org/coar/resource_type/c_c513,"Livre d'entrées, MN, 6DD8, page 36",null,1850-1869,CC-BY-NC-SA-4.0,6dd08-83,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
6dd08-84.tif,published,http://purl.org/coar/resource_type/c_c513,"Livre d'entrées, MN, 6DD8, page 38",null,1850-1869,CC-BY-NC-SA-4.0,6dd08-84,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
6dd08-85.tif,published,http://purl.org/coar/resource_type/c_c513,"Livre d'entrées, MN, 6DD8, page 40",null,1850-1869,CC-BY-NC-SA-4.0,6dd08-85,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
6dd08-86.tif,published,http://purl.org/coar/resource_type/c_c513,"Livre d'entrées, MN, 6DD8, page 42",null,1850-1869,CC-BY-NC-SA-4.0,6dd08-86,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
6dd08-87.tif,published,http://purl.org/coar/resource_type/c_c513,"Livre d'entrées, MN, 6DD8, page 44",null,1850-1869,CC-BY-NC-SA-4.0,6dd08-87,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
6dd08-88.tif,published,http://purl.org/coar/resource_type/c_c513,"Livre d'entrées, MN, 6DD8, page 46",null,1850-1869,CC-BY-NC-SA-4.0,6dd08-88,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
6dd08-89.tif,published,http://purl.org/coar/resource_type/c_c513,"Livre d'entrées, MN, 6DD8, page 48",null,1850-1869,CC-BY-NC-SA-4.0,6dd08-89,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
6dd08-90.tif,published,http://purl.org/coar/resource_type/c_c513,"Livre d'entrées, MN, 6DD8, page 50",null,1850-1869,CC-BY-NC-SA-4.0,6dd08-90,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
6dd08-91.tif,published,http://purl.org/coar/resource_type/c_c513,"Livre d'entrées, MN, 6DD8, page 52",null,1850-1869,CC-BY-NC-SA-4.0,6dd08-91,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
6dd08-92.tif,published,http://purl.org/coar/resource_type/c_c513,"Livre d'entrées, MN, 6DD8, page 54",null,1850-1869,CC-BY-NC-SA-4.0,6dd08-92,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
6dd08-93.tif,published,http://purl.org/coar/resource_type/c_c513,"Livre d'entrées, MN, 6DD8, page 56",null,1850-1869,CC-BY-NC-SA-4.0,6dd08-93,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
6dd08-94.tif,published,http://purl.org/coar/resource_type/c_c513,"Livre d'entrées, MN, 6DD8, page 58",null,1850-1869,CC-BY-NC-SA-4.0,6dd08-94,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
6dd08-95.tif,published,http://purl.org/coar/resource_type/c_c513,"Livre d'entrées, MN, 6DD8, page 60",null,1850-1869,CC-BY-NC-SA-4.0,6dd08-95,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
6dd08-96.tif,published,http://purl.org/coar/resource_type/c_c513,"Livre d'entrées, MN, 6DD8, page 62",null,1850-1869,CC-BY-NC-SA-4.0,6dd08-96,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
6dd08-97.tif,published,http://purl.org/coar/resource_type/c_c513,"Livre d'entrées, MN, 6DD8, page 64",null,1850-1869,CC-BY-NC-SA-4.0,6dd08-97,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
6dd08-98.tif,published,http://purl.org/coar/resource_type/c_c513,"Livre d'entrées, MN, 6DD8, page 66",null,1850-1869,CC-BY-NC-SA-4.0,6dd08-98,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
6dd08-99.tif,published,http://purl.org/coar/resource_type/c_c513,"Livre d'entrées, MN, 6DD8, page 68",null,1850-1869,CC-BY-NC-SA-4.0,6dd08-99,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
6dd08-100.tif,published,http://purl.org/coar/resource_type/c_c513,"Livre d'entrées, MN, 6DD8, page 70",null,1850-1869,CC-BY-NC-SA-4.0,6dd08-100,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
6dd08-101.tif,published,http://purl.org/coar/resource_type/c_c513,"Livre d'entrées, MN, 6DD8, page 72",null,1850-1869,CC-BY-NC-SA-4.0,6dd08-101,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
6dd08-102.tif,published,http://purl.org/coar/resource_type/c_c513,"Livre d'entrées, MN, 6DD8, page 74",null,1850-1869,CC-BY-NC-SA-4.0,6dd08-102,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
6dd08-103.tif,published,http://purl.org/coar/resource_type/c_c513,"Livre d'entrées, MN, 6DD8, page 76",null,1850-1869,CC-BY-NC-SA-4.0,6dd08-103,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
6dd08-104.tif,published,http://purl.org/coar/resource_type/c_c513,"Livre d'entrées, MN, 6DD8, page 78",null,1850-1869,CC-BY-NC-SA-4.0,6dd08-104,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
6dd08-105.tif,published,http://purl.org/coar/resource_type/c_c513,"Livre d'entrées, MN, 6DD8, page 80",null,1850-1869,CC-BY-NC-SA-4.0,6dd08-105,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
6dd08-106.tif,published,http://purl.org/coar/resource_type/c_c513,"Livre d'entrées, MN, 6DD8, page 82",null,1850-1869,CC-BY-NC-SA-4.0,6dd08-106,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
6dd08-107.tif,published,http://purl.org/coar/resource_type/c_c513,"Livre d'entrées, MN, 6DD8, page 84",null,1850-1869,CC-BY-NC-SA-4.0,6dd08-107,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
6dd08-108.tif,published,http://purl.org/coar/resource_type/c_c513,"Livre d'entrées, MN, 6DD8, page 86",null,1850-1869,CC-BY-NC-SA-4.0,6dd08-108,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
6dd08-109.tif,published,http://purl.org/coar/resource_type/c_c513,"Livre d'entrées, MN, 6DD8, page 88",null,1850-1869,CC-BY-NC-SA-4.0,6dd08-109,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
6dd08-110.tif,published,http://purl.org/coar/resource_type/c_c513,"Livre d'entrées, MN, 6DD8, page 90",null,1850-1869,CC-BY-NC-SA-4.0,6dd08-110,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
6dd08-111.tif,published,http://purl.org/coar/resource_type/c_c513,"Livre d'entrées, MN, 6DD8, page 92",null,1850-1869,CC-BY-NC-SA-4.0,6dd08-111,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
6dd08-112.tif,published,http://purl.org/coar/resource_type/c_c513,"Livre d'entrées, MN, 6DD8, page 94",null,1850-1869,CC-BY-NC-SA-4.0,6dd08-112,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
6dd08-113.tif,published,http://purl.org/coar/resource_type/c_c513,"Livre d'entrées, MN, 6DD8, page 96",null,1850-1869,CC-BY-NC-SA-4.0,6dd08-113,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
6dd08-114.tif,published,http://purl.org/coar/resource_type/c_c513,"Livre d'entrées, MN, 6DD8, page 98",null,1850-1869,CC-BY-NC-SA-4.0,6dd08-114,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
6dd08-115.tif,published,http://purl.org/coar/resource_type/c_c513,"Livre d'entrées, MN, 6DD8, page 100",null,1850-1869,CC-BY-NC-SA-4.0,6dd08-115,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
6dd08-116.tif,published,http://purl.org/coar/resource_type/c_c513,"Livre d'entrées, MN, 6DD8, page 102",null,1850-1869,CC-BY-NC-SA-4.0,6dd08-116,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
6dd08-117.tif,published,http://purl.org/coar/resource_type/c_c513,"Livre d'entrées, MN, 6DD8, page 104",null,1850-1869,CC-BY-NC-SA-4.0,6dd08-117,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
6dd08-118.tif,published,http://purl.org/coar/resource_type/c_c513,"Livre d'entrées, MN, 6DD8, page 106",null,1850-1869,CC-BY-NC-SA-4.0,6dd08-118,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
6dd08-119.tif,published,http://purl.org/coar/resource_type/c_c513,"Livre d'entrées, MN, 6DD8, page 108",null,1850-1869,CC-BY-NC-SA-4.0,6dd08-119,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
6dd08-120.tif,published,http://purl.org/coar/resource_type/c_c513,"Livre d'entrées, MN, 6DD8, page 110",null,1850-1869,CC-BY-NC-SA-4.0,6dd08-120,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
6dd08-121.tif,published,http://purl.org/coar/resource_type/c_c513,"Livre d'entrées, MN, 6DD8, page 112",null,1850-1869,CC-BY-NC-SA-4.0,6dd08-121,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
6dd08-122.tif,published,http://purl.org/coar/resource_type/c_c513,"Livre d'entrées, MN, 6DD8, page 114",null,1850-1869,CC-BY-NC-SA-4.0,6dd08-122,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
6dd08-123.tif,published,http://purl.org/coar/resource_type/c_c513,"Livre d'entrées, MN, 6DD8, page 116",null,1850-1869,CC-BY-NC-SA-4.0,6dd08-123,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
6dd08-124.tif,published,http://purl.org/coar/resource_type/c_c513,"Livre d'entrées, MN, 6DD8, page 118",null,1850-1869,CC-BY-NC-SA-4.0,6dd08-124,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
1dd130-001.tif,published,http://purl.org/coar/resource_type/c_c514,"Livre d'entrées, N, 1DD130, page 1",null,1857,CC-BY-NC-SA-4.0,1dd130-001,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
1dd130-002.tif,published,http://purl.org/coar/resource_type/c_c515,"Livre d'entrées, N, 1DD130, page 3",null,1857,CC-BY-NC-SA-4.0,1dd130-002,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
1dd130-003.tif,published,http://purl.org/coar/resource_type/c_c516,"Livre d'entrées, N, 1DD130, page 5",null,1857,CC-BY-NC-SA-4.0,1dd130-003,"Paris, Musée du Louvre","Paris, Musée du Louvre","0d64c085-f8b5-45f4-88a1-25ec7bd576fc,ROLE_OWNER;02fa6b30-6424-a5b0-10e4-815de8e960db,ROLE_ADMIN",10.34847/nkl.8eeczob9
